"感觉逻辑清晰,老师讲的很有代入感,当然
"while(1){
        printf(""感受大自然带来美好时光!\n"");
    }",0,5.0
课程很好，正适合学完课本c的同学学习，获益,0,5.0
学在浙里！,0,5.0
课程非常棒,0,5.0
有概念，有细节，有实例，有演示，非常好的一门课，受益匪浅！,0,5.0
好。。。。。。,0,5.0
对c语言语法的各种类型结构理解的更加透彻了,0,5.0
老师讲的很详细,0,5.0
非常适合我,0,5.0
课程时间虽短但全是核心内容,0,5.0
老师讲的很好,0,5.0
老师讲得非常棒，遇到这样的课程很幸运！,0,5.0
老师开新课了，过来支持一下，翁恺老师讲的特别好，十分感谢。,0,5.0
"很好哦，值得学习
",0,5.0
真的好喜欢翁恺老师！,0,5.0
从入门课跟过来的，继续表白翁老师！,0,5.0
入门C语言的最佳之选,0,5.0
老师讲得很棒,0,5.0
非常棒，翁老师教的很好！！！nice,0,5.0
老师讲的很好,0,5.0
不错 可以 ,0,5.0
翁恺老师的课，贼棒！,0,5.0
喜欢喜欢喜欢,0,5.0
讲解的很清楚，很容易理解,0,5.0
讲得很清楚,0,5.0
nice1111,0,5.0
感觉还不错,0,5.0
逻辑性强，实用，语言通俗易懂，好课啊~,0,5.0
学习什么时候都不晚 继续加油,0,5.0
挺好的，可以进阶C语言,0,5.0
翁恺老师得了永平奖是有道理的，专业水平和授课水平都很强,0,5.0
老师真的很牛,0,5.0
翁恺老师讲的超级棒，清晰明了，点赞！！！！！,0,5.0
讲解思路清晰，认真听讲收获很大的,0,5.0
真是太棒了,0,5.0
老师说的好，,0,5.0
老师的声音很好听，教的既通俗又透彻,0,5.0
"很不错，比在学校老师讲的好
",0,5.0
老师的课非常棒,0,5.0
666666,0,5.0
老师讲的简单易懂，非常好,0,5.0
"灰常好！！！
",0,5.0
"棒     棒     棒
",0,5.0
课程真的很好对于那些零基础想学编程的人很友好,0,5.0
我觉得  讲的不错 。。大家可以学习一下。。。,0,5.0
好好好好好,0,5.0
"老师讲的很好,浅显易懂",0,5.0
"讲解非常到位，逻辑清楚

",0,5.0
翁男神超级好,0,5.0
超级棒的课程，比其他学校的要好太多。,0,5.0
很棒，很清晰,0,5.0
讲得不错！翁恺老师！,0,5.0
非常好，要早学,0,5.0
很棒，学到了很多，非常喜欢。,0,5.0
下一次什么时候开课？,0,5.0
全靠自学！,0,5.0
很舒服的上课感觉,0,5.0
从入门一直学到了进阶，老师讲的很是详细，而且特别和善，真好,0,5.0
。。。。。,0,5.0
很棒，很实用，感谢翁恺老师提供讲座！！！,0,5.0
老师细心认真，很棒,0,5.0
perfect couse,0,5.0
有些地方必须一连贯的听下去，不知道是优点还是缺点,0,4.0
"超级棒
超级棒
",0,5.0
老师很耐心，讲解很细致，就是视频顺序有点乱,0,5.0
很棒的课程。翁老师讲得深入浅出，很适合我这种自学的。,0,5.0
"nice
啊
",0,5.0
翁老师讲的真不错 为人也很儒雅随和 上学期多亏了他了 很喜欢上他的课 推荐,0,5.0
从零基础学到现在，老师讲得很好，希望能转专业,0,5.0
老师讲的很好，很清晰。对于我这个非计算机专业的人来说帮助很大。,0,5.0
老师讲得非常细心，非常感谢！,0,5.0
非常喜欢老师的讲课风格，希望老师能多出一些关于计算机方面的课程,0,5.0
老师讲的真的好呢,0,5.0
好好好好好好好,0,5.0
有点意思，有趣,0,5.0
学的越久越知道知识的重要。,0,5.0
"翁恺老师讲的特别棒
",0,5.0
好好好好好好好好好,0,5.0
讲的非常详细，感谢老师。,0,5.0
虽然有点听不懂 但是很棒,0,5.0
连续型很强,0,5.0
翁恺老师的课真的很好 ，我的老师也是浙大的 但是讲的没有翁老师仔细，让我觉得c很难学习。但是翁老师的课让我明白了很多,0,5.0
获益匪浅啊,0,5.0
老师太给力了,0,5.0
h hhhh,0,5.0
这门课让我想转系去学计算机。老师讲得超级好！,0,5.0
翁恺老师讲得真的很好很生动！！,0,5.0
撬棒！能学到很多书上学不到的tips,0,5.0
课程内容简洁有效，老师讲课生动有趣。,0,5.0
谢谢老师 谢谢慕课,0,5.0
very nice,0,5.0
讲的很细，我c语言基础为零，但是我都能完全听懂老师讲的，谢谢老师,0,5.0
不错，能够了解C语言的基础知识，学到不少东西。,0,5.0
翁恺老师讲的课深入浅出，把难懂的、枯燥的知识点逐层掰开，让我这个小白能够学得有趣、有得。感谢翁恺老师的付出。,0,5.0
老师讲的是真心好,0,5.0
老师的课很有意思！,0,5.0
收藏。。。,0,4.0
讲的很好，有很多延伸知识,0,4.0
老师讲的挺好！,0,5.0
需要重复，反复听，有些问题才能弄懂,0,5.0
0000000,0,5.0
很好！老师很用心在教,0,5.0
bang!,0,5.0
好好好好好好,0,5.0
从C基础追过来的,0,5.0
期待翁老师的短学期课程,0,5.0
老师讲的很详细，作为初学者受益匪浅,0,5.0
老师讲课超级清楚,0,5.0
讲的很清楚也很准确，可以发散思维，引起很多有趣的思考！,0,5.0
好，特别喜欢翁恺老师，还推荐给了同学们。,0,5.0
翁老师棒棒哒,0,5.0
真的是良心慕课呀！,0,5.0
课程讲的很形象，适当拓展，强调实践，受益了,0,5.0
翁凯老师讲的太好了,0,5.0
翁老师循循善诱，懂得如何把冰山一角显露在学生面前，而海面下的冰山却让学生自己去探索。,0,5.0
帮，强烈推荐,0,5.0
非常感谢老师,0,5.0
非常棒！(๑•̀ㅂ•́)و✧,0,5.0
很棒的一门课，老师讲的很棒！,0,5.0
"老师的C语言课可以说是Mooc最好的C语言课，要是有c ＋＋课就好了．
mooc中其它的好多课程都是老师照着ｐｐｔ念，看着都快睡着了．　",0,5.0
老师讲的特别棒，要是PPT能够详细一点就更好了,0,5.0
希望翁老师多出一些课程，真的讲的非常好，很多视频的细节值得反复看然后吸收消化。,0,5.0
精炼，思路清晰,0,5.0
条理清晰 内容合理 深入浅出 强烈推荐,0,5.0
"很棒，很nice
",0,5.0
老师讲得很好,0,5.0
希望增加测验,0,4.0
nice，looking for more courses instructed by teacher weng,0,5.0
老师讲的太棒了，就是有个建议。希望PPT能换成黑色背景，白色字体。白色背景太晃眼了。,0,5.0
授课方式幽默，不错的风格，很有趣，生动，让人易理解,0,5.0
加大了C语言的深度，从工程角度进行讲解，让我对C的认识更加深一步。谢谢老师！,0,5.0
"完美，翁恺老师的课很详细
",0,5.0
很好很好，老师特别好,0,5.0
可以反复学，多多理解,0,5.0
"老师水平非常高
",0,5.0
11111,0,5.0
不错哟！！！！！！！,0,5.0
老师的讲解很生动,0,5.0
66666,0,5.0
从中学到了很多有趣有用的东西，受益匪浅,0,5.0
好很好很好好,0,5.0
老师讲课的方式非常好，学到了很多,0,4.0
欣赏翁老师的教学工作，不仅教授语言上的知识，还启发一些如何写程序，希望这方面可以在多加一些！,0,5.0
老师讲得很棒！,0,5.0
特别喜欢翁恺老师的课,0,5.0
666666,0,5.0
有很大收获，不用出门就能学到很多知识。,0,5.0
很棒的教程,0,5.0
翁教授的进阶课让我大开眼界，思路清晰，通过试错的方法，让人豁然开朗。只是我们上班一族，忙于工作，练的太少，让翁教授感到失望了。说实话很想跟上课程进度，但第一个编程题就难住我了。还是练得太少，思考的太少！决定有时间先从基础的C编程练起，尽管以前学过，已经还给老师。,0,5.0
"收获很多很多
",0,5.0
再录个这样的C  吧！,0,5.0
内容合理，适合新手入门,0,5.0
讲的非常好,0,5.0
老师讲的浅显易懂，课件也非常的详细，很适合初学者。,0,5.0
老师讲课很好，引导学生自己想办法解决问题，(๑•̀ㅂ•́)و✧,0,5.0
特别喜欢老师的课程,0,5.0
听了老师的课，我感觉到我更想要去学习c，因为感觉有人陪着的感觉，支持老师,0,5.0
由浅入深地讲解，很好的老师,0,5.0
6666666,0,5.0
老师多讲讲习惯和练习吧,0,5.0
"老师教的很好，由浅入深，循循善诱
",0,5.0
跟着老师学习了很多知识，光靠自己看书，还真不行。,0,5.0
非常好，跟着名师学，,0,5.0
很棒啊！！！翁老师很很很厉害！！！,0,5.0
引用论语一句话，博我以文，约我以礼，欲罢不能。循序渐进 很好,0,5.0
通俗易懂.非常棒!,0,5.0
好好好好好,0,5.0
啦啦啦啦啦,0,5.0
收获很多，非常感谢慕课提供的这样一个平台让我们这些很普通的学生可以学到这么好的课程。,0,5.0
hengbang,0,5.0
很不错，就是有些知识省略了,0,4.0
wwwwwwwwwwwadawdawda,0,5.0
可以啊不错,0,5.0
很棒，强烈推荐。,0,5.0
讲的太好了,0,5.0
老师讲的很好，  而且也是个有趣的人,0,5.0
希望能够多增加一些实操类型的例子,0,5.0
很好很好好好好,0,5.0
翁老师超强的智慧，学生我佩服无比！！！,0,5.0
翁老师激萌！！！,0,5.0
老师讲的非常好。,0,5.0
很好，和之前的课程很好的衔接，很好,0,5.0
"可以，很不错
",0,5.0
老师讲得挺好的  希望课件每次都发  在入门课上后面几周都没课件了,0,5.0
越学越感兴趣，也可以说翁老师特色越来越明显了。,0,5.0
轻松入门~,0,5.0
"谢老师带我蜕变
",0,5.0
真的是好课,0,5.0
老师思路很清晰，讲解得很好,0,5.0
老师讲的非常通俗易懂，非常吸引我学习C语言,0,5.0
老师教得清楚直白了，容易接受。,0,5.0
身为一个CS的学生，翁老师的视频不仅帮我介绍梳理了知识，每周一更的视频更是我学习的动力之一！,0,5.0
老师可以讲讲数据结构吗？,0,5.0
"课程很好，老师讲解也很仔细
",0,5.0
内容很棒的,0,5.0
零基础学习，努力跟上进度,0,5.0
真是太好了,0,5.0
非常棒！对我的课程很有利！,0,5.0
老师的讲课方式很自由，以实践与幽默风趣的讲授方式带给学生无穷无尽的学习乐趣。还希望老师能够继续发布课程，比如C  和Python编程入门。,0,5.0
讲师讲的内容比较通俗，容易理解,0,5.0
优秀，讲的就是好,0,5.0
老师讲解的很清晰，很适合初学者,0,4.0
讲课风格通俗易懂，深入浅出。,0,5.0
很好，对入门学生很友好的课程,0,5.0
内容充实，简单易懂,0,5.0
非常喜欢老师。,0,5.0
翁老师的课一直都讲的很好，细 通俗易懂 ,0,5.0
老师能够形象地表达出抽象的物理概念,0,5.0
系统梳理了很多知识点，清晰易懂,0,5.0
很不错，希望会更好,0,5.0
666666666666,0,5.0
66666,0,5.0
很好很好的,0,5.0
静静的感受，收获的不仅仅是知识,0,5.0
翁凯出品，必属精品,0,5.0
授课方式很好，不难听懂,0,5.0
老师很用心，很细致，教学内容和方式也很引人入胜,0,5.0
同九义，汝何秀,0,5.0
67676767,0,5.0
利用翁恺老师的课程入门的，很不错,0,5.0
老师讲的很不错,0,5.0
"本人语文水平有限，语言组织能力有限。
所以借用慕友的话表达本人对翁恺老师的认可与敬佩。
循循善诱，通俗易懂这两个词，真的要送给翁恺老师。
自己懂和能让其他人懂很明显是两个境界。
传道授业解惑不外如是。",0,5.0
很喜欢翁老师的课。,0,5.0
支持翁老师,0,5.0
很好，很有帮助,0,5.0
"发人深思，条理清晰。
",0,5.0
很好，同学们一起加油,0,5.0
简明易懂，深入浅出,0,5.0
收获非常大,0,5.0
真的很不错,0,5.0
老师讲的非常棒,0,5.0
深入浅出 讲解详细 非常好,0,5.0
非常喜欢翁凯老师讲课,0,5.0
"课程讲的不错
",0,5.0
真的超级棒,0,5.0
翁恺老师的思维真的清晰，佩服！希望有一天能见到这位优秀的老师,0,5.0
因为爸妈不建议我去外地所以没选择来浙大，但是听了老师的课程我现在真的感到十分遗憾了。,0,5.0
翁恺老师最帅！,0,5.0
棒棒棒棒棒,0,5.0
翁凯老师的课讲得是真的好！！！,0,5.0
"翁老师的函授方式一直感觉很不错，讲的也很透彻，个人感觉很有帮助！
",0,5.0
niceskrskr,0,5.0
男神啊翁凯老师,0,5.0
感觉很不错啊,0,5.0
老师交得很好,0,5.0
"good,very good.",0,5.0
666666,0,5.0
老师讲的很好，深入浅出，一点都不枯燥。,0,5.0
"喜欢听老师讲课,讲的非常非常好,特别适合用来学习C语言的课程",0,5.0
还是适合有基础的人来看，毕竟时间有限不能全部展开。,0,5.0
自己时间安排不合理，导致学习跟不上，真的成了三天打鱼两天晒网，反省中,0,5.0
如沫春风，余音绕梁。我是老师你的铁杆粉丝，希望能把您教授的课程全部学习完成。,0,5.0
"看翁恺老师的课真的让人感觉很快乐，谢谢老师，希望以后去浙大有机会见老师一面。客观上讲课是非常适合新手的，就算是第一次接触c也能轻易的看懂，当然内容上也有老师做的简化，配合教材使用效果更佳哦~
",0,5.0
动手能力超强老师,0,5.0
老师讲的很好,0,5.0
讲的好，我要多练习，进一步学习,0,5.0
教学内容充分，老师的讲课娓娓道来，而且理论与实践同步，真不错！,0,4.0
很棒 老师很好,0,5.0
"非常好，很详细；
",0,5.0
老师讲得很好,0,5.0
翁凯老师很棒,0,5.0
"真的很不错
",0,5.0
非常适合作为入门课程,0,5.0
"提问区关闭不太方便
",0,4.0
好啊！！！！,0,5.0
感觉起到了我对知识的巩固 ，以及应运还有认识到了很多新的东西,0,5.0
深入浅出，通俗易懂,0,5.0
继续学习，好好学习，天天向上！,0,5.0
讲的非常好,0,5.0
非常不错，让我学到了很多，这都是课堂上没有的东西,0,5.0
非常不错，让我学到了很多，这都是课堂上没有的东西,0,5.0
老师的课很好,0,5.0
"挺好的，比自己一个人默默看书强多了
",0,5.0
祝贺老师获奖，课程很棒！！！,0,5.0
"满分5星！翁老师的经典MOOC课程之一。精品。高质量贯穿辐射于课程结构/内容，课件质量，练习和测试，期末考试。

强烈推荐给有C语言程序设计基础的同学们。",0,5.0
挺好的，都是之前的盲点,0,5.0
讲解清晰 挺好理解的 边听便跟着做 更容易理解消化,0,5.0
老师超级棒,0,5.0
"	内容：
		难易的安排很合理
		经典的例子，最直接的方式理解 C 语言的特性
	授课：
		根据现在的程序存在的问题导入新的内容。知其然并知其所以然。
		画图、代码，一步一步的推敲程序该怎么写，这在线下非常少见。
		优秀的代码风格，对新手养成好的习惯非常好。
	收获、启发：
		比线下的老师还要认真。在深度和广度方面都给了我很大的启发。
		老师是真的可以说是，亢龙有悔 引而不发
		虽然没能去听老师线下的课程，但是能做老师的学生非常荣幸。",0,5.0
老师讲的很好啊，特别是游戏那个环节，那种思路以前没有想到过,0,5.0
翁老师讲得很生动，我能学到很多关于C语言的知识，很好的一门课程！,0,5.0
"非常好的一门课！下载下来留着慢慢学习
",0,5.0
老师讲课条例清晰，一听就懂！很喜欢翁恺老师讲课！,0,5.0
非常不错 真心推荐  能学到真东西,0,5.0
"还不错吧。
",0,5.0
非常好的老师，喜欢,0,5.0
"课程还是很不错的
",0,4.0
内容详实，举例明确,0,5.0
一些部分还比较难懂,0,4.0
非常赞！很有收获，值得反复看。,0,5.0
很好！！！！！,0,4.0
讲解的通俗易懂,0,5.0
nice!!!!,0,5.0
课程讲得非常好，强烈推荐大家学习！！！,0,5.0
很棒很精彩。不过有些地方比较难理解。,0,5.0
nice！,0,5.0
翁老师讲的很仔细,0,5.0
我的评论划水，但是老师的课质量毋庸置疑，谁用谁知道！,0,5.0
老师讲课深入浅出，重点、关键处讲得很明白，赞！,0,5.0
很棒的课程，老师教的很好！,0,5.0
翁老师讲课很厉害,0,5.0
很棒！很喜欢！,0,5.0
苦逼浙大学子限于三本的彩票系统选不上翁老师的课只能来慕课膜男神,0,5.0
从课堂中的学习我了解到更多有关C语言的知识，感到了学习的乐趣。,0,5.0
老师讲的很好，深入浅出，在讲解基本知识的同时还会提醒很多容易忽视的点，很适合作为自己学校课程的补充，很喜欢老师的授课,0,5.0
"翁老师,讲得实在是太棒了!!!!
很有意思!",0,5.0
谢谢老师，讲的非常容易懂，完成高三毕业生，非常喜欢,0,5.0
"1. 老师用案例程序把知识点贯穿起来，既能吸引学生，又需要学生适当的思考，还能调动学生动手编程。非常好的课程。
2. 很好听的声音，节奏、顿挫感、情绪把握的都很到位。
3. 应该是有留学背景的，和国内常见的重语法、轻思想、少训练的模式不同，很有活力。",0,5.0
老师讲课很幽默风趣，并且也很深刻，帮助弄懂了之前不懂的知识点,0,5.0
老师讲的很好,0,5.0
从翁恺老师的课程里，学到很多关于C语言的应用，和其他方面的知识。同时也加深了对C语言的理解。,0,5.0
能够随时随地的学习，老师的授课非常棒，将我以前没有注意到的细节都讲到了。,0,5.0
老师讲的不错,0,5.0
讲得非常好,0,5.0
简单易懂，思路清晰,0,5.0
"纯小白，化学专业学生，到进阶就听不懂了，不过老师讲的很好

",0,5.0
很棒的课程，讲解也很有针对性 ！,0,5.0
让学习成为一种习惯；,0,5.0
非常不错的课程，但是练习题有点少。,0,5.0
"还不错哦！
",0,3.0
很多之前学习过程中没有注意的细节 这里都有，超赞,0,5.0
有深度，不适合0基础,0,5.0
翁恺老师的课程清晰明了，讲课思路有逻辑性。,0,5.0
我觉得代码题太少了。,0,5.0
 超级棒 EE转CS，跨考生也能很快掌握基础，很感谢老师,0,5.0
老师讲课很棒，虽然都学过一遍了，但还是强推,0,5.0
老师带来了新颖的讲解，很受用。,0,5.0
翁老师讲的非常好,0,5.0
翁老师讲课由浅入深，很棒！希望老师能继续出一下更加深入的课程！,0,5.0
非常满意，深入浅出,0,5.0
"我拿到了C语言的人们课程合格证，同时还拿到了JAVA课程的优秀证。
我希望现在的C语言进阶课程和JAVA 的进阶课程是否可以把课程时间延长一些，或者把这两个课程分时间先后放出来。我想两个都学习一下，但是，现在这两个同时放出来，时间显得有些紧张呀！",0,5.0
很好，老师讲的很不错！,0,5.0
超级无敌真心尼玛棒,0,5.0
谢谢中M和翁老师,0,5.0
要是有两个小型实验项目练手就好了 ，上完课对较大的程序项目的设计思路 还是有点抽象,0,4.0
满分满分，翁恺老师我爱你,0,5.0
进阶教程有助于提升对C语言的理解,0,5.0
翁恺老师你讲的太棒了，你就是我计算机学习路上的明灯，希望老师你能够开更高阶的课程，我一定会继续跟下去，还有我想问一下老师你带不带研究生呢？好想考你的研究生！！！,0,5.0
从事开发两年，重拾 C 语言，许多原来觉得迷惑的概念都豁然开朗了。受益良多，强烈推荐。,0,5.0
非常棒，学起来非常快乐,0,5.0
还不错 值得学习,0,5.0
知识的拓展与深入较好,0,5.0
真的是太棒了,0,5.0
有的关键的但是比较复杂的内容讲得有点快，思维慢的跟不上,0,4.0
棒棒棒，非常感谢，希望能坚持下来,0,5.0
很好呢，推荐,0,5.0
非常好！回头,0,5.0
讲的非常棒,0,5.0
简单明了，感谢老师,0,5.0
这门课教授了很多基础的重要的东西（比如内存），同时也提示了很多初学者容易犯的错误，还教了很多常用的编程技巧，是学习C语言很好的教学视频。,0,5.0
翁恺老师的计算机相关的课程听了好几门，非常棒！,0,5.0
"很棒  强烈推荐
",0,5.0
老师讲的很好，非常喜欢，一般不做评价，但翁老师在这门课上确实帮了我很多，非常感谢翁老师。,0,5.0
这是我为数不多的想去亲身体验一下在他的课堂听课的老师,0,5.0
棒棒棒~~,0,5.0
101001,0,5.0
(๑•̀ㅂ•́)و✧,0,5.0
作为C语言的提高课程来讲，这门课是很棒的。,0,5.0
讲课通俗易懂,0,5.0
非常感谢这个平台提供的免费课程，也感谢翁恺老师百忙之中录制的视频。视频内容让学生身临其境，效果棒极了！,0,5.0
"感觉挺好的
",0,5.0
授课老师很好,0,5.0
那可以说是相当易解了,0,5.0
授课方式清晰易懂,0,5.0
从入门课程一路学习过来的，课程的内容设置，配套的习题系统，都是比较用心的，学习人数也很多，保证了内容和习题的质量，同时还可以交流讨论。,0,5.0
老师讲的很细致认真，很好,0,5.0
很喜欢老师的讲解方式和进度，表示自学专业课编程语言都不是很吃力的！,0,5.0
特别喜欢老师讲的课，非常透彻！,0,5.0
老师讲得非常详细，且示例丰富，很棒！,0,5.0
老师上课非常用心，课程设置合理，非常棒！,0,5.0
C语言程序设计进阶其实是C语言入门的延续，很有必要学习。,0,5.0
老师讲得很清楚。,0,5.0
很实用，老师讲的很好,0,5.0
老师讲的非常好，尤其是翁恺老师,0,5.0
"很棒，依然如此
",0,5.0
翁恺老师太棒了，教学内容浅显易懂，但是学到的东西却能影响很大。,0,5.0
内容安排得当，老师讲的更是非常棒棒,0,2.0
老师讲的很好，内容设置合理，循序渐进，思路清楚，讲解细致,0,5.0
"越学越有趣！！  

（18.5.21更）每天本来学习时间有限，每次要花大部分时间来调试软件，bug太多了，调试好软件之后就该睡觉了，呜呜，我还是去学习Python吧。",0,5.0
从新对c的指针和数组认识了一遍，很好的课程！,0,5.0
有点乱   开头头绪没理清楚,0,2.0
老师说的知识非常通俗易懂，很容易上手,0,5.0
老师讲课很棒,0,5.0
感觉学到了很多，尤其是在许多难点都启发了我,0,5.0
课程推进的节奏很好，比较舒服,0,5.0
很好～zszszs,0,5.0
很详细，很有用处,0,5.0
"非常不错  讲的很详细
",0,5.0
讲课很详细，超棒,0,5.0
"老师讲的非常棒
",0,5.0
喜欢翁恺的课程,0,5.0
老师说的详细，激发了我学习的热情,0,5.0
"从上一门课来的 感觉很不错
",0,5.0
老师的讲解非常清楚到位，对于学习C语言非常有帮助,0,5.0
非常棒，老师讲解引人入胜,0,5.0
超级棒，希望在学习中多出现些实用有趣的题目，最好能做些简单的游戏,0,5.0
讲得很好！但如果我没有一点计算机基础，学翁老师的课估计会云来雾去了！,0,5.0
喜爱翁老师，能够在mooc上听到这么好的课程，太幸运了！,0,4.0
老师非常好，讲的很好,0,5.0
老师讲的特别清楚 也非常有意思 所以听的特别有趣。,0,5.0
翁恺老师讲解的非常仔细，而且深入浅出，逻辑清晰，有很多地方讲解的通俗易懂,0,5.0
老师们讲的很好，课堂精度很高,0,5.0
很好的一节课,0,5.0
课件剪辑上稍微有点问题,0,5.0
老师的课很生动，讲解也让人容易理解，是一门很好的C语言课程。,0,5.0
一直都很喜欢翁恺老师做的慕课，希望老师会有更多的课程上线,0,5.0
非常不错，感谢老师。,0,5.0
bang!,0,5.0
感觉很有用，学到了很多东西,0,5.0
课程很好，,0,5.0
真的很棒学到很多东西,0,5.0
老师十分讲课生动有趣,0,5.0
老师说的非常好，很多要点一听就明白了，比自己看书效果好多了。,0,5.0
